lat,lon,meta,elav
37.17328,36.21204,3034488,-0.633486
37.17329,36.20691,6370271,0.84236
37.17329,36.20817,5552391,0.36831
37.17329,36.21229,2870913,0.832119
37.17331,36.20603,6942790,1.39006
37.17331,36.20641,6697426,1.844302
37.17334,36.21116,3607011,0.953155
37.17335,36.2067,6504644,1.337397
37.17335,36.2073,6119072,-0.171356
37.17337,36.20685,6411174,0.551074
37.17338,36.20661,6563067,0.919069
37.17338,36.20783,5774397,0.529036
37.17338,36.20795,5692609,4.301689
37.17338,36.2126,2672295,0.235305
37.1734,36.21212,2981924,1.956987
37.1734,36.20909,4950678,0.871633
37.17344,36.20838,5412200,-0.142823
37.17345,36.20585,7059645,0.511104
37.17346,36.20762,5908772,0.558614
37.17346,36.21244,2771618,0.295047
37.17347,36.20639,6709127,0.896909
37.17347,36.20874,5178523,0.317054
37.17347,36.21183,3168875,2.524151
37.17349,36.20627,6785076,1.04532
37.17349,36.20783,5774410,1.020497
37.17349,36.20774,5832830,0.707054
37.17349,36.20932,4804638,1.008332
37.1735,36.20673,6487135,0.370614
37.1735,36.20945,4717009,-0.376743
37.1735,36.21092,3764763,1.041507
37.17351,36.20648,6650712,1.297628
37.17352,36.20715,6212563,0.87007
37.17354,36.21615,358881,0.162431
37.17355,36.20664,6545560,0.893731
37.17355,36.20691,6370300,-0.214184
37.17355,36.20733,6095726,0.968894
37.1736,36.20752,5973050,0.780009
37.1736,36.20763,5902946,1.131657
37.17361,36.20791,5721845,1.075126
37.17364,36.20671,6498834,-0.596841
37.17364,36.2086,5272014,1.320826
37.17364,36.2098,4489186,1.062215
37.17364,36.21073,3887460,0.590132
37.17367,36.2077,5856218,1.108157
37.17369,36.20642,6691626,0.75414
37.17369,36.20626,6790940,1.513688
37.17369,36.20876,5166864,0.542635
37.1737,36.20694,6352791,0.717265
37.1737,36.20681,6434579,1.711358
37.17372,36.21123,3560317,0.647049
37.17378,36.2118,3192278,1.63958
37.1738,36.20663,6551430,0.630353
37.17382,36.20769,5862076,1.107623
37.17382,36.20975,4524258,0.950623
37.17382,36.20989,4430786,1.0048
37.17385,36.20605,6931166,0.437612
37.17385,36.20642,6691644,0.813785
37.17385,36.21079,3846590,0.441802
37.17386,36.20957,4641103,1.073581
37.17387,36.20629,6773434,1.295683
37.17387,36.20742,6037342,0.759112
37.17387,36.20782,5780294,1.013275
37.17388,36.20814,5569983,0.721481
37.17388,36.2111,3647965,0.757804
37.17388,36.21634,236237,-0.57935
37.1739,36.20691,6370339,1.869957
37.1739,36.20763,5902979,0.503408
37.17391,36.20732,6101608,0.96039
37.17393,36.20673,6487183,1.072599
37.17394,36.20706,6271030,1.401319
37.17395,36.20839,5406415,0.928229
37.17395,36.20906,4974107,2.042558
37.17396,36.20628,6779286,-0.542028
37.17396,36.20663,6551448,2.120308
37.17398,36.20579,7100598,0.86445
37.17398,36.20743,6031512,1.175239
37.17398,36.2075,5984776,1.057232
37.17398,36.2094,4752114,1.703251
37.17398,36.21668,14252,0.825714
37.174,36.20684,6417086,1.338284
37.174,36.20998,4372386,0.828419
37.17403,36.2067,6504720,0.550256
37.17405,36.20644,6674140,0.764664
37.17405,36.20714,6218464,0.918598
37.17407,36.20599,6966242,0.590334
37.17407,36.21135,3484410,0.461296
37.17407,36.21634,236258,1.048102
37.17409,36.20621,6826036,1.161444
37.17409,36.20791,5721898,0.83447
37.17411,36.20835,5435643,0.007123
37.17412,36.21116,3607098,0.706161
37.17414,36.20922,4868972,0.515973
37.17415,36.20633,6750097,1.085274
37.17415,36.20717,6200949,0.512691
37.17416,36.20666,6533944,-0.296656
37.17418,36.20653,6615734,1.359811
37.1742,36.20977,4512617,1.054101
37.1742,36.21552,773737,2.297765
37.17422,36.20641,6697527,0.556656
37.17422,36.20677,6463847,1.046089
37.17422,36.20725,6148379,0.849722
37.17422,36.20787,5745281,0.676121
37.17423,36.2084,5400604,0.284151
37.17425,36.20913,4927404,0.232066
37.17426,36.20798,5675181,1.392277
37.17429,36.20697,6329489,0.885419
37.1743,36.20568,7170738,1.909369
37.1743,36.21143,3431858,0.133402
37.17431,36.20585,7059741,-0.043874
37.17431,36.2061,6896165,0.845316
37.17431,36.20856,5295457,0.812541
37.17433,36.20818,5546665,1.225316
37.17433,36.20962,4606103,1.777832
37.17434,36.20621,6826064,-0.764914
37.17434,36.2094,4752154,1.263741
37.17435,36.20665,6539807,0.613311
37.17435,36.20875,5172779,0.664738
37.17435,36.20718,6195129,0.935352
37.17435,36.20776,5815399,1.414759
37.17435,36.20746,6014027,0.816425
37.17437,36.20783,5774508,0.614729
37.17438,36.2092,4880683,-1.269292
37.17438,36.21026,4191327,1.300387
37.17439,36.20733,6095820,1.304967
37.17442,36.20708,6259399,0.946849
37.17447,36.21072,3893395,0.926692
37.17447,36.2109,3776555,0.410414
37.1745,36.20603,6942922,1.275063
37.1745,36.20803,5640156,1.417335
37.17451,36.20632,6755979,0.110249
37.17451,36.20783,5774523,0.944298
37.17452,36.20773,5838786,0.812229
37.17452,36.2075,5984836,0.848728
37.17456,36.20983,4471763,0.503361
37.17457,36.21518,989932,1.299495
37.17459,36.20877,5161122,1.207657
37.17459,36.20963,4600290,0.888909
37.17467,36.20684,6417161,1.717007
37.17468,36.21148,3396848,1.160689
37.1747,36.21131,3507848,0.726414
37.17471,36.20779,5797913,1.340126
37.17473,36.20789,5733654,1.512419
37.17474,36.21557,738745,0.160768
37.17475,36.20728,6130912,0.669857
37.17476,36.20635,6732639,1.375609
37.17476,36.2096,4623677,0.65048
37.17477,36.20973,4536048,2.003172
37.17478,36.20575,7124055,1.368665
37.17478,36.20755,5955655,0.148634
37.17478,36.20763,5903077,0.765628
37.17479,36.20664,6545698,0.841436
37.17479,36.20697,6329544,0.908871
37.17479,36.2072,6183494,1.005334
37.17481,36.21117,3601333,0.97467
37.17483,36.21054,4010275,0.504773
37.17485,36.20689,6382129,1.732529
37.17485,36.21095,3741545,-0.361948
37.17487,36.20727,6136767,0.95942
37.1749,36.20848,5348101,0.232095
37.1749,36.2094,4752217,1.559649
37.17492,36.2064,6703447,1.359004
37.17492,36.20756,5949829,-0.336766
37.17494,36.2058,7094863,1.870515
37.17494,36.21021,4226441,0.002773
37.17495,36.20786,5751204,3.613235
37.17495,36.2095,4687960,0.933805
37.17496,36.20605,6931289,0.60643
37.17496,36.21125,3548771,0.004226
37.17497,36.20701,6306196,1.261823
37.17497,36.21154,3361828,1.161677
37.175,36.20729,6125098,0.35855
37.175,36.21138,3461146,0.581858
37.17501,36.20675,6475619,0.508266
37.17501,36.21649,142891,0.617141
37.17503,36.20905,4980069,0.412384
37.17504,36.20626,6791090,0.645544
37.17504,36.2075,5984894,-0.121261
37.17504,36.20995,4395870,1.121759
37.17505,36.2102,4232295,-0.597652
37.17508,36.20717,6201053,0.386387
37.1751,36.20601,6954673,1.555743
37.1751,36.20783,5774589,0.539195
37.17511,36.20955,4652926,2.062391
37.17511,36.21387,1842924,1.008008
37.17518,36.208,5663600,1.637366
37.17518,36.21651,125384,-0.281801
37.17519,36.21015,4261521,0.188259
37.1752,36.21139,3455326,2.666358
37.17521,36.20962,4606201,1.303842
37.17523,36.20995,4395891,1.404487
37.17523,36.21052,4022003,0.785731
37.17532,36.2113,3513759,1.211982
37.17532,36.21608,405815,0.420264
37.17535,36.21073,3887651,0.21177
37.17535,36.21161,3315135,0.027391
37.17536,36.2082,5529254,-0.455044
37.17536,36.20913,4927528,-0.313478
37.17537,36.21013,4279067,1.643593
37.17538,36.21565,686238,0.671248
37.17539,36.21151,3379401,1.23348
37.17539,36.21428,1580065,1.282717
37.17543,36.20588,7042340,0.348777
37.17544,36.20995,4395915,0.928132
37.17544,36.21116,3607245,0.091932
37.17544,36.21545,814769,0.888965
37.17545,36.20575,7124130,-0.751539
37.17548,36.20619,6837875,0.984395
37.17548,36.21103,3689037,0.784369
37.17549,36.20901,5003488,1.37335
37.1755,36.20845,5371535,1.679492
37.1755,36.2094,4752283,-0.951231
37.1755,36.20985,4460183,1.662935
37.17552,36.21135,3484572,0.819328
37.17553,36.20691,6370521,0.041077
37.17555,36.21079,3846779,-0.234306
37.17556,36.21174,3227528,0.839422
37.17559,36.21,4360879,1.055283
37.17559,36.21162,3309319,0.684105
37.17562,36.20926,4839927,1.297716
37.17565,36.20816,5558496,0.138746
37.17565,36.20948,4699722,-0.481649
37.17565,36.21047,4057102,0.347578
37.17568,36.21114,3618955,1.071489
37.1757,36.20663,6551642,2.545305
37.17572,36.20776,5815552,-0.811846
37.17572,36.21582,575278,0.526944
37.17575,36.20597,6983955,0.795276
37.17575,36.21085,3805907,1.188811
37.17577,36.20648,6650963,0.937289
37.17577,36.2083,5465037,-3.899808
37.17579,36.21075,3876016,0.835867
37.17579,36.20815,5564354,1.472339
37.17579,36.21548,797282,0.915384
37.1758,36.21116,3607285,1.626611
37.17581,36.21007,4314168,-0.176111
37.17582,36.20789,5733775,-0.05908
37.17583,36.2076,5920720,0.041318
37.17583,36.21289,2479782,0.943059
37.17584,36.20623,6814547,1.828979
37.17585,36.20604,6937230,0.749474
37.17585,36.20906,4974318,0.270792
37.17586,36.20644,6674341,0.381714
37.17586,36.21662,55355,-0.278147
37.17589,36.20995,4395965,0.199806
37.17593,36.20711,6242041,1.527287
37.17597,36.21021,4226556,0.680153
37.17597,36.2155,785618,1.2034
37.17601,36.2067,6504940,0.658453
37.17601,36.21008,4308348,1.668236
37.17601,36.20854,5313172,0.505508
37.17603,36.20639,6709412,0.411168
37.17603,36.20624,6808726,0.712296
37.17603,36.20688,6388102,3.189628
37.17605,36.20794,5698749,-1.223345
37.17606,36.20816,5558542,-1.623216
37.17617,36.20629,6773690,-0.245659
37.17618,36.20681,6434855,0.449724
37.1762,36.21138,3461279,0.236
37.17621,36.2062,6832114,0.804601
37.17621,36.20924,4857518,-0.168804
37.17624,36.2113,3513862,0.147906
37.17628,36.20912,4933472,1.343153
37.17633,36.20644,6674394,0.395005
37.17633,36.20674,6481608,0.811744
37.17634,36.20893,5056161,0.111511
37.17634,36.21052,4022127,0.975521
37.17635,36.20694,6353086,1.412582
37.17635,36.20832,5453418,1.30889
37.17635,36.20794,5698782,0.319968
37.17637,36.20857,5289844,-8.606056
37.17638,36.21042,4086393,1.151925
37.17638,36.21141,3443773,-0.90535
37.17644,36.21562,703882,0.12495
37.17645,36.20635,6732827,0.118739
37.17645,36.20684,6417359,1.359093
37.17647,36.20628,6779565,0.863507
37.17647,36.21581,581203,-0.80685
37.17647,36.20814,5570271,0.299916
37.17649,36.21112,3630730,1.358807
37.1765,36.20585,7059985,1.138872
37.17651,36.20697,6329736,1.206901
37.17651,36.20949,4693976,2.11264
37.17651,36.21196,3087426,0.641913
37.17653,36.20649,6645206,1.419199
37.17653,36.20857,5289862,0.175994
37.17654,36.20892,5062025,1.731424
37.17654,36.21147,3402897,0.869467
37.17655,36.20661,6563420,0.547506
37.17655,36.20844,5377494,0.573099
37.17655,36.21536,873312,-0.007818
37.17658,36.2088,5143818,1.783804
37.17661,36.20585,7059997,0.146966
37.17662,36.20617,6849686,2.933019
37.17662,36.20628,6779582,0.933393
37.17662,36.20639,6709478,1.88713
37.17662,36.20685,6411536,1.999829
37.17664,36.21114,3619062,-0.273474
37.17667,36.21545,814906,0.801523
37.17669,36.20815,5564454,-0.283214
37.1767,36.20993,4407739,0.556252
37.17671,36.21047,4057220,1.53446
37.17671,36.21136,3478862,0.777861
37.17673,36.20641,6697806,1.090134
37.17673,36.20606,6925644,-0.095194
37.17673,36.20982,4477846,1.091548
37.17673,36.21059,3975434,2.920223
37.17673,36.21092,3765122,0.891542
37.17674,36.21581,581233,-3.569322
37.17677,36.20584,7065857,0.490984
37.17677,36.21127,3537289,0.840629
37.17677,36.21474,1276435,0.58043
37.1768,36.20745,6020142,-0.627277
37.1768,36.20882,5126316,2.33637
37.1768,36.21073,3887812,-0.896143
37.1768,36.21183,3169246,0.500832
37.17682,36.21112,3630766,1.689032
37.17685,36.20948,4699856,2.761916
37.17686,36.2106,3969607,1.571188
37.17686,36.21351,2076799,1.304913
37.17687,36.20816,5558632,-1.340796
37.17688,36.21136,3478881,0.194249
37.17688,36.21525,949295,-0.977465
37.17691,36.20642,6691984,1.136169
37.17691,36.21052,4022190,1.072726
37.17691,36.21098,3724248,1.027084
37.17691,36.21547,803248,-1.417604
37.17692,36.2111,3648303,0.855443
37.17698,36.21117,3601574,1.058442
37.17699,36.21078,3852781,0.522657
37.177,36.20688,6388210,2.194999
37.177,36.2113,3513946,0.520821
37.17702,36.20575,7124305,0.391676
37.17702,36.21157,3338689,1.2492
37.17703,36.21322,2269604,0.7358
37.17705,36.20619,6838050,1.594417
37.17705,36.20821,5523600,-1.804458
37.17706,36.21056,3998839,1.519377
37.17706,36.21555,750687,-3.050734
37.17708,36.20957,4641461,1.471116
37.17708,36.21103,3689215,-0.146547
37.17708,36.21218,2941439,0.151382
37.17708,36.21362,2006719,1.869153
37.17708,36.21015,4261731,-2.36609
37.17709,36.21178,3204330,0.308657
37.17711,36.21198,3075809,1.481893
37.17712,36.21432,1551048,-1.406293
37.17714,36.21609,400176,-0.248231
37.17715,36.20647,6656959,1.303165
37.17715,36.21543,832485,1.167951
37.17715,36.21302,2398141,-0.058536
37.17716,36.2156,721488,-4.531663
37.17718,36.20935,4781680,1.080889
37.17722,36.21181,3186819,0.77733
37.17725,36.20845,5371730,1.167218
37.17725,36.21203,3040772,0.384089
37.17725,36.21549,791602,-2.098169
37.17729,36.21022,4220861,-0.063389
37.1773,36.21065,3940446,0.613562
37.1773,36.2087,5208160,2.019796
37.17732,36.21285,2509158,1.344455
37.17733,36.21151,3379617,1.433216
37.17733,36.2147,1305707,0.682588
37.17733,36.20904,4986167,0.749252
37.17734,36.21082,3829452,0.537522
37.17734,36.2096,4623964,0.953372
37.17736,36.20647,6656982,0.899721
37.17736,36.21051,4028082,0.275443
37.17738,36.20947,4705757,0.820782
37.17739,36.21119,3589936,-0.211082
37.17742,36.21139,3455573,1.846733
37.17742,36.20983,4472081,0.514072
37.17745,36.21524,955200,0.248394
37.17749,36.21114,3619157,1.769313
37.17751,36.21342,2135291,-3.23625
37.17751,36.20919,4886873,0.530543
37.17752,36.21566,680634,0.876087
37.17753,36.21056,3998891,0.565372
37.17755,36.21172,3245276,1.454709
37.17756,36.20909,4951141,1.289074
37.17757,36.21215,2964862,0.89195
37.17757,36.21203,3040808,0.725079
37.1776,36.21162,3309543,1.362373
37.17765,36.21091,3771067,0.904439
37.17767,36.21543,832543,2.18491
37.1777,36.21605,429448,-0.786954
37.17771,36.21213,2976561,0.703874
37.17771,36.21185,3157663,0.95244
37.17776,36.21414,1667959,0.728847
37.17778,36.21246,2760415,-2.289998
37.17778,36.20964,4594803,-1.482309
37.17779,36.21071,3899606,0.081944
37.17779,36.21452,1422598,-2.601458
37.17783,36.20945,4717491,0.753081
37.17783,36.20906,4974539,0.298052
37.17784,36.21127,3537408,0.802842
37.17784,36.21157,3338780,1.634678
37.17787,36.21183,3169365,0.29789
37.17792,36.21113,3625047,0.67298
37.17792,36.2123,2865587,1.985016
37.17794,36.20966,4583137,0.926258
37.17794,36.21032,4150829,0.837755
37.17795,36.20983,4472140,0.475965
37.17796,36.20926,4840187,0.659904
37.17797,36.21096,3736050,1.856341
37.17797,36.21053,4016466,-2.736068
37.17803,36.21082,3829529,-2.220181
37.17803,36.20935,4781775,0.638436
37.17808,36.20942,4740887,-0.077757
37.1781,36.21013,4279371,0.470715
37.17812,36.2092,4881099,1.001775
37.17814,36.21096,3736069,0.644293
37.17815,36.20995,4396216,0.942743
37.17817,36.21198,3075927,3.375968
37.17817,36.20953,4664951,-0.457337
37.17819,36.2113,3514079,0.63877
37.1782,36.21501,1101334,-1.560288
37.1782,36.21042,4086596,0.868978
37.17821,36.20932,4805163,0.616754
37.17827,36.21002,4349494,1.212603
37.17828,36.21116,3607561,1.597352
37.1783,36.20619,6838189,0.829224
37.1783,36.20926,4840225,0.259421
37.17837,36.21097,3730253,0.086778
37.17838,36.21477,1259088,1.077277
37.17842,36.20971,4548138,0.638855
37.17844,36.21026,4191779,-0.264258
37.17844,36.2114,3449845,0.75084
37.17844,36.20897,5033027,-1.374827
37.17846,36.20949,4694193,0.152013
37.17848,36.2092,4881139,1.483056
37.17848,36.21461,1364255,-2.380575
37.17855,36.21125,3549171,0.49309
37.17855,36.21575,622329,0.927782
37.17856,36.20993,4407946,1.355407
37.17856,36.21054,4010690,0.982346
37.17857,36.21145,3420649,-0.613119
37.17857,36.20967,4577365,1.299335
37.17858,36.21158,3333020,-0.678806
37.17858,36.21337,2170462,0.751519
37.17859,36.21188,3140235,0.951102
37.17861,36.20902,4997994,0.85361
37.17861,36.20944,4723420,0.099016
37.17862,36.2144,1498637,-3.246198
37.17863,36.21107,3666020,0.090568
37.17863,36.20977,4513110,1.085746
37.17864,36.20691,6370867,0.660814
37.17864,36.21607,412027,-0.990852
37.1787,36.21119,3590082,1.250134
37.1787,36.21079,3847130,-3.727332
37.17873,36.20962,4606593,0.632073
37.17875,36.20998,4372915,0.694093
37.17876,36.20929,4822750,1.019693
37.17877,36.214,1761543,-3.235683
37.17879,36.20906,4974646,0.337023
37.1788,36.21143,3432359,1.297928
37.17881,36.20939,4758494,0.518034
37.17882,36.21022,4221031,0.76415
37.17885,36.2098,4489766,1.522776
37.17889,36.20915,4916237,0.278413
37.17889,36.20994,4402141,0.491352
37.17893,36.21577,610687,0.729043
37.179,36.2108,3841321,0.019702
37.179,36.21047,4057475,-0.184052
37.17907,36.21021,4226901,-0.802275
37.17907,36.20989,4431371,0.402887
37.1791,36.21183,3169502,0.919188
37.1791,36.21601,452972,0.455909
37.17915,36.21523,961232,0.852371
37.17915,36.21042,4086702,0.671124
37.17917,36.21161,3315560,-0.097452
37.1792,36.20986,4454753,0.44494
37.17921,36.20973,4536542,0.345878
37.17925,36.20901,5003907,0.779314
37.17927,36.20698,6324201,-3.405208
37.17927,36.21055,4004927,0.185676
37.17928,36.21178,3204574,0.614053
37.17929,36.2086,5272643,0.50457
37.17929,36.21079,3847195,-2.269632
37.17935,36.20825,5500488,0.100047
37.17935,36.20922,4869552,0.877228
37.17935,36.20985,4460612,-3.054884
37.17937,36.21162,3309740,1.573459
37.17941,36.21052,4022469,1.159638
37.17944,36.2115,3385694,0.56511
37.17946,36.20668,6522850,0.768494
37.17948,36.21181,3187070,0.625454
37.1795,36.211,3712853,-4.023926
37.1795,36.20983,4472313,-1.653325
37.17951,36.21011,4291212,1.040727
37.17953,36.20968,4571630,0.689687
37.17954,36.20946,4711839,-0.040196
37.17954,36.20698,6324231,0.285655
37.17957,36.21249,2743088,6.761509
37.1796,36.20637,6721494,0.623658
37.17961,36.20912,4933843,0.956042
37.17964,36.21071,3899812,1.137354
37.17965,36.20981,4484013,-0.75945
37.17965,36.21161,3315613,-0.321371
37.17965,36.21095,3742079,-0.28396
37.17967,36.21008,4308756,-0.90909
37.17968,36.20668,6522875,-0.235435
37.17971,36.20765,5891942,0.691095
37.17971,36.20946,4711858,-0.126567
37.17974,36.21028,4180239,0.294604
37.17977,36.20964,4595025,0.923714
37.1798,36.20982,4478188,0.330765
37.17982,36.21221,2924218,3.330005
37.17988,36.20697,6330111,0.496189
37.1799,36.21021,4226993,1.215026
37.1799,36.20812,5582337,0.47294
37.17994,36.20825,5500554,-2.736931
37.17998,36.21162,3309808,-3.039269
37.18003,36.21131,3508442,5.270064
37.18006,36.21536,873703,0.598438
37.18007,36.21297,2427676,-2.805862
37.18007,36.20697,6330132,0.421877
37.18008,36.21373,1936949,0.482119
37.1801,36.21139,3455871,-2.240582
37.1801,36.20778,5804355,0.826141
37.18012,36.20608,6908496,0.574617
37.18012,36.20629,6774130,-4.664102
37.18013,36.21113,3625293,1.605266
37.18018,36.20818,5547316,0.630966
37.18018,36.21145,3420828,-1.339119
37.1802,36.21203,3041101,1.416481
37.18023,36.21184,3163786,0.925455
37.18029,36.20799,5670011,0.524955
37.18031,36.20668,6522945,1.177119
37.18032,36.20641,6698206,-3.786007
37.18033,36.2091,4945607,-3.212071
37.18033,36.21372,1942819,0.335182
37.18035,36.2084,5401285,0.680843
37.18036,36.20878,5155922,0.687238
37.18036,36.20965,4589248,1.295934
37.18036,36.21236,2824964,-3.794594
37.18036,36.20615,6867628,2.926681
37.18038,36.20595,6996155,2.224071
37.18039,36.20994,4402308,0.649304
37.18042,36.20926,4840461,-2.439718
37.18043,36.21006,4320524,0.655512
37.18049,36.21025,4197849,7.718886
37.18051,36.2064,6704069,-0.679811
37.18051,36.20937,4770367,-3.255688
37.18052,36.20743,6032240,0.127146
37.18052,36.20763,5903716,0.869174
37.18052,36.2063,6768332,0.945319
37.18054,36.20728,6131556,0.842025
37.18054,36.20615,6867648,1.025694
37.18056,36.20947,4706111,-2.165544
37.18057,36.20882,5126736,0.882468
37.18057,36.2099,4425696,1.499846
37.18058,36.20803,5640833,0.033994
37.18071,36.21105,3677935,2.413173
37.18073,36.2073,6119894,0.368938
37.18073,36.20971,4548396,0.503972
37.18073,36.20639,6709936,0.978748
37.18075,36.21048,4051828,0.648801
37.18076,36.20937,4770395,-1.29209
37.18076,36.20624,6809253,0.733806
37.18078,36.21138,3461789,-1.751811
37.18079,36.20595,6996200,1.316644
37.18083,36.20701,6306849,0.922882
